Date,Address,SO2,NO2,O3,CO,PM10,PM2.5
2019-06-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.019,0.045,0.2,44,28
2019-06-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.015,0.054,0.2,19,15
2019-06-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.009,0.062,0.2,17,12
2019-06-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.019,0.088,0.2,-1,985
2019-06-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.024,0.067,0.2,26,11
2019-06-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.039,0.056,0.3,50,35
2019-06-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.013,0.045,0.1,12,5
2019-06-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.034,0.022,0.4,39,37
2019-06-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.026,0.034,0.3,40,32
2019-06-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.009,0.054,0.1,22,16
2019-07-01 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.016,0.074,0.3,41,27
2019-07-02 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.012,0.073,0.2,26,985
2019-07-03 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.023,0.055,0.2,37,23
2019-07-04 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.023,0.069,0.2,33,20
2019-07-05 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.024,0.064,0.2,30,15
2019-07-06 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.015,0.083,0.2,27,17
2019-07-07 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.008,0.053,0.2,16,6
2019-07-08 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.011,0.043,0.1,11,1
2019-07-09 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.012,0.049,0.1,10,2
2019-07-10 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.012,0.042,0.1,10,6
2019-07-11 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.014,0.031,0.3,11,3
2019-07-12 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.013,0.043,0.1,12,5
2019-07-13 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.016,0.053,0.2,33,27
2019-07-14 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.012,0.088,0.3,45,41
2019-07-15 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.022,0.057,0.4,59,45
2019-07-16 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.018,0.055,0.3,33,25
2019-07-17 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.025,0.062,0.4,66,44
2019-07-18 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.02,0.092,0.4,59,41
2019-07-19 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.015,0.063,0.1,22,3
2019-07-20 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.011,0.024,0.1,11,1
2019-07-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.013,0.044,0.1,13,1
2019-07-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.013,0.062,0.2,40,23
2019-07-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.012,0.048,0.1,23,6
2019-07-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.017,0.045,0.1,21,7
2019-07-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.025,0.054,0.4,25,15
2019-07-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.019,0.052,0.2,6,1
2019-07-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.012,0.069,0.1,13,2
2019-07-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.011,0.057,0.2,6,1
2019-07-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.01,0.031,0.1,7,3
2019-07-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.009,0.054,0.1,17,3
2019-07-31 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.027,0.015,0.2,8,2
2019-08-01 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.018,0.018,0.1,17,1
2019-08-02 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.023,0.016,0.2,15,8
2019-08-03 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.011,0.054,0.2,19,5
2019-08-04 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.01,0.073,0.3,34,23
2019-08-05 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.022,0.054,0.3,37,22
2019-08-06 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.017,0.047,0.2,24,15
2019-08-07 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.025,0.011,0.3,19,7
2019-08-08 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.011,0.046,0.2,35,24
2019-08-09 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.023,0.03,0.2,25,12
2019-08-10 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.015,0.046,0.2,21,13
2019-08-11 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.008,0.031,0.2,21,7
2019-08-12 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.011,0.023,0.1,13,6
2019-08-13 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.019,0.026,0.2,24,14
2019-08-14 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.012,0.043,0.1,16,6
2019-08-15 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.018,0.015,0.3,8,3
2019-08-16 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.01,0.036,0.3,15,5
2019-08-17 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.006,0.011,0.043,0.3,22,11
2019-08-18 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.008,0.052,0.5,21,8
2019-08-19 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.017,0.045,0.4,18,9
2019-08-20 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.014,0.053,0.4,26,17
2019-08-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.006,0.016,0.058,0.4,45,26
2019-08-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.019,0.055,0.4,30,23
2019-08-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.126,0.007,0.075,2.8,41,19
2019-08-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.015,0.123,0.4,985,985
2019-08-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.008,0.057,0.3,23,9
2019-08-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.014,0.051,0.4,14,13
2019-08-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.018,0.051,0.3,19,12
2019-08-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.013,0.072,0.4,29,18
2019-08-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.022,0.048,0.4,15,12
2019-08-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.009,0.043,0.3,10,2
2019-08-31 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.009,0.05,0.3,-1,-1
2019-09-01 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.01,0.05,0.3,-1,-1
2019-09-02 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-03 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-04 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-05 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-06 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-09 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-10 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-11 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-12 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-13 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-14 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-15 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-16 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-17 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-18 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-19 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-20 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-09-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0,0,-1,-1,-1,0
2019-09-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.041,0.021,0.5,0,0
2019-09-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.042,0.015,0.4,0,0
2019-09-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.03,0.019,0.4,0,0
2019-09-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.028,0.024,0.4,0,0
2019-09-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.016,0.047,0.4,0,0
2019-09-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.034,0.034,0.5,0,0
2019-10-01 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.041,0.033,0.5,0,0
2019-10-02 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.023,0.005,0.4,0,0
2019-10-03 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.015,0.014,0.3,0,0
2019-10-04 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.023,0.016,0.4,0,0
2019-10-05 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.017,0.008,0.5,0,0
2019-10-06 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.011,0.024,0.3,0,0
2019-10-07 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.019,0.005,0.4,0,0
2019-10-08 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.013,0.018,0.4,0,0
2019-10-09 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.024,0.012,0.4,0,0
2019-10-10 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.04,0.012,0.6,0,0
2019-10-11 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.029,0.022,0.5,0,0
2019-10-12 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.014,0.026,0.3,0,0
2019-10-13 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.002,0.013,0.022,0.3,0,0
2019-10-14 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.016,0.019,0.5,0,0
2019-10-15 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.016,0.019,0.4,0,0
2019-10-16 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.039,0.02,0.5,0,0
2019-10-17 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.029,0.018,0.4,0,0
2019-10-18 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.02,0.022,0.3,0,0
2019-10-19 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.02,0.021,0.3,0,0
2019-10-20 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.019,0.032,0.5,0,0
2019-10-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.047,0.026,0.6,0,0
2019-10-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.033,0.019,0.5,0,0
2019-10-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.023,0.011,0.4,27,10
2019-10-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.015,0.024,0.4,73,21
2019-10-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.019,0.016,0.3,24,5
2019-10-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.011,0.012,0.4,28,11
2019-10-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.014,0.014,0.4,23,11
2019-10-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.017,0.023,0.4,29,14
2019-10-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.014,0.011,0.4,139,11
2019-10-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.024,0.008,0.4,31,12
2019-10-31 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.023,0.017,0.4,60,17
2019-11-01 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.021,0.02,0.5,54,19
2019-11-02 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.047,0.009,0.8,86,37
2019-11-03 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.025,0.028,0.6,83,41
2019-11-04 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.023,0.011,0.3,25,6
2019-11-05 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.023,0.012,0.5,43,22
2019-11-06 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.037,0.008,0.7,68,38
2019-11-07 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.014,0.016,0.5,64,28
2019-11-08 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.03,0.02,0.4,48,19
2019-11-09 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.034,0.021,0.5,49,22
2019-11-10 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.04,0.013,0.6,56,35
2019-11-11 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.014,0.038,0.4,19,7
2019-11-12 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.045,0.009,0.7,47,20
2019-11-13 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.036,0.01,0.5,39,20
2019-11-14 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.002,0.009,0.026,0.2,29,9
2019-11-15 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.049,0.002,0.7,26,14
2019-11-16 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.035,0.01,0.6,37,21
2019-11-17 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.045,0.006,0.6,37,17
2019-11-18 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.013,0.024,0.3,159,16
2019-11-19 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.013,0.024,0.3,40,11
2019-11-20 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.03,0.014,0.5,32,16
2019-11-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.037,0.01,0.6,43,19
2019-11-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.056,0.006,0.9,62,33
2019-11-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.051,0.007,0.6,36,16
2019-11-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.054,0.006,0.8,43,30
2019-11-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.026,0.009,0.5,38,19
2019-11-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.029,0.012,0.4,20,10
2019-11-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.019,0.021,0.6,43,24
2019-11-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.044,0.008,0.7,53,29
2019-11-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.026,0.022,0.4,36,18
2019-11-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.042,0.012,0.5,46,28
2019-12-01 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.056,0.005,0.8,56,43
2019-12-02 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.015,0.027,0.3,20,8
2019-12-03 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.039,0.007,0.5,25,15
2019-12-04 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.029,0.017,0.4,26,14
2019-12-05 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.016,0.024,0.3,19,10
2019-12-06 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.031,0.013,0.4,35,19
2019-12-07 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.051,0.003,0.9,43,27
2019-12-08 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.044,0.009,0.8,66,51
2019-12-09 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.05,0.012,0.7,74,50
2019-12-10 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.045,0.021,0.9,144,107
2019-12-11 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.019,0.03,0.6,106,58
2019-12-12 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.021,0.015,0.4,29,14
2019-12-13 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.035,0.01,0.4,31,14
2019-12-14 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.025,0.018,0.5,78,47
2019-12-15 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.03,0.02,0.5,22,13
2019-12-16 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.053,0.005,0.7,45,21
2019-12-17 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.036,0.005,0.5,28,17
2019-12-18 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.031,0.011,0.5,37,22
2019-12-19 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.027,0.017,0.4,29,15
2019-12-20 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.02,0.02,0.4,25,17
2019-12-21 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.005,0.044,0.006,0.5,30,18
2019-12-22 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.038,0.009,0.5,61,43
2019-12-23 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.033,0.014,0.6,48,39
2019-12-24 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.053,0.007,1,87,61
2019-12-25 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.05,0.004,0.9,75,55
2019-12-26 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.024,0.016,0.8,82,60
2019-12-27 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.002,0.025,0.022,0.5,63,33
2019-12-28 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.004,0.038,0.017,0.6,47,31
2019-12-29 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.037,0.007,0.6,51,30
2019-12-30 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.041,0.003,0.6,66,46
2019-12-31 12:00,"14, Sillimdong-gil, Gwanak-gu, Seoul, Republic of Korea",0.003,0.015,0.022,0.3,18,12
2019-01-01 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.023,0.022,0.4,30,21
2019-01-02 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.032,0.017,0.3,25,11
2019-01-03 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.036,0.013,0.4,30,10
2019-01-04 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.007,0.044,0.004,0.9,76,34
2019-01-05 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.024,0.022,0.3,51,22
2019-01-06 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.006,0.037,0.013,0.5,76,26
2019-01-07 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.007,0.035,0.017,0.5,40,31
2019-01-08 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.014,0.034,0.3,36,11
2019-01-09 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.006,0.035,0.006,0.5,67,22
2019-01-10 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.042,0.007,0.5,42,24
2019-01-11 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.006,0.039,0.013,0.5,82,51
2019-01-12 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.006,0.054,0.01,0.7,134,73
2019-01-13 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.007,0.051,0.017,0.9,119,82
2019-01-14 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.007,0.061,0.005,1.3,184,145
2019-01-15 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.006,0.023,0.026,0.8,139,95
2019-01-16 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.029,0.015,0.3,48,12
2019-01-17 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.02,0.029,0.3,53,14
2019-01-18 12:00,"16, Sinbanpo-ro 15-gil, Seocho-gu, Seoul, Republic of Korea",0.005,0.041,0.012,0.5,46,18
